#  file: fsfProjectLicenses2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.license, pi.datasource_id 
#  FROM fsf_project_licenses pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.license
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	license	datasource_id
5414	qxml	GPLv2orlater	221
1021	r3151_10	GPLv2orlater	221
4292	RabbIT	BSD_3Clause	221
4291	RadioActive	GPLv2	221
1020	radiocheckbox	GPLv2	221
1019	radius	GPLv3orlater	221
1018	radmind	BSD_2Clause	221
1017	ragel	GPLv2	221
5409	rally	BSD_2Clause	221
1016	randomsig	GPLv2	221
1015	randpass	BSD_3Clause	221
4290	RandWord	BSD_3Clause	221
1014	rapidsvn	GPLv2orlater; LGPLv2orlater	221
4289	Raptor	LGPLv2	221
4289	Raptor	MPL1.1	221
6065	rarfile	BSD	221
4288	Rasqual	GPLv2orlater	221
4288	Rasqual	LGPLv2.1orlater	221
1013	rate	GPLv2orlater	221
1012	ratpoison	GPLv2orlater	221
4306	RATS	GPLv2	221
4287	Rats	GPLv2orlater	221
1011	rawdog	GPLv2orlater	221
1010	rawstudio	GPLv2orlater	221
4286	RazorBack	GPLv2orlater	221
1009	rb.log	GPLv2orlater	221
4305	RBBS	GPLv2orlater	221
1007	rblcheck	GPLv2orlater	221
1008	rbMyXml	GPLv2	221
5516	rbook	LGPLv2.1	221
4304	RCCrypt	GPLv2orlater	221
1006	rcms	GPLv2	221
1005	rcomics	GPLv2orlater	221
1004	rcs	GPLv2orlater	221
1003	rdate	GPLv2orlater	221
6066	rdf	BSD_3Clause	221
1002	rdiffbackup	GPLv2orlater	221
6370	reactivision	BSD_2Clause	221
6370	reactivision	Expat	221
6370	reactivision	GPLv2orlater	221
6370	reactivision	LGPLv2.1orlater	221
1000	read4me	BSD_3Clause	221
999	reader	GPLv2	221
998	readline	GPLv2orlater	221
997	realcap	SimplePermissiveNoNonWarranty	221
4285	RealizationEngine	GPLv2orlater	221
5675	realvmx	BSD_3Clause	221
5675	realvmx	LGPLv2.1	221
996	rear	GPLv2orlater	221
4284	RearSite	PublicDomain	221
995	reciteword	GPLv2orlater	221
994	recode	GPLv2	221
993	recount	GPLv2orlater	221
4283	Recovery	GPLv2orlater	221
4282	Recruit	GPLv2	221
6416	redbottle	BSD_3Clause	221
6416	redbottle	Expat	221
992	redet	GPLv3	221
6067	redfoot	BSD_3Clause	221
6365	redis	BSD_2Clause	221
6365	redis	BSD_3Clause	221
6418	redislua	Expat	221
6412	redispy	Expat	221
6422	redisrb	Expat	221
6086	rednotebook	GPLv2orlater	221
991	redshift	GPLv2orlater	221
6417	redweb	BSD_3Clause	221
6417	redweb	Expat	221
990	reed	GPLv2	221
989	refbase	GPLv2	221
4281	RefDB	GPLv2orlater	221
4280	ReferenceFinder	GPLv2	221
988	referencer	GPLv2	221
987	reflect	GPLv2orlater	221
986	refocus	GPLv2orlater	221
985	refsense	GPLv2orlater	221
5971	reftex	GPLv3	221
984	regex-markup	GPLv2orlater	221
983	regexxer	GPLv2	221
4303	REJIK	GPLv2	221
4279	Rekall	GPLv2	221
982	relax	GPLv2	221
981	reloc	X11	221
980	remake	GPLv2orlater	221
4278	RemembranceAgent	GPLv2	221
979	remerge	GPLv2orlater	221
978	remind	GPLv2	221
4277	Remosync	GPLv2orlater	221
6068	remoted	BSD	221
4276	RemoteGUD	GPLv2orlater	221
977	remote_update	GPLv2orlater	221
976	remstats	GPLv2	221
975	renameutils	GPLv2	221
974	renattach	GPLv2orlater	221
5304	reos	GPLv3orlater	221
973	rep-gtk	GPLv2orlater	221
972	replace	PublicDomain	221
971	reportdhcp	GPLv2orlater	221
4275	ReportLab	BSD_3Clause	221
970	reqtool	GPLv2	221
6364	resque	Expat	221
6069	rest2web	BSD_3Clause	221
969	resume	GPLv2orlater	221
968	retail	GPLv2	221
6020	retain	BSD_2Clause	221
967	retawq	GPLv2orlater	221
4274	RetroForth	PublicDomain	221
966	retroshare_im	GPLv2orlater	221
4273	RetroWeb	BSD_3Clause	221
965	reveal	GPLv2orlater	221
5603	revel	GPLv2	221
964	revelation	GPL	221
4272	ReverseShell	GPLv2orlater	221
963	rewrap	GPLv2orlater	221
962	rexima	GPLv2	221
1001	re_graph	GPLv2	221
4302	RFC	GPLv2	221
961	rfc2mib	X11	221
960	rfind	PublicDomain	221
959	rfm	GPLv2orlater	221
958	rfs	GPLv2orlater	221
957	rh-errata	GPLv2	221
956	rhide	GPLv2orlater	221
955	rhup	PublicDomain	221
4271	RhymingDictionary	GPLv2	221
954	rhythmbox	GPL	221
953	ricmp	GPLv2orlater	221
952	riconbox	GPLv2orlater	221
4270	Riece	GPLv2orlater	221
951	rigel	GPLv2	221
950	ringlink	GPLv2	221
949	rip	GPLv2orlater	221
947	ripit	SimplePermissiveNoNonWarranty	221
948	ripMIME	BSD_3Clause	221
946	ripoffc	GPLv2orlater	221
945	ripperX	GPLv2	221
944	rippy	GPLv2	221
4301	RKCheck	BSD_3Clause	221
943	rlib	GPLv2	221
4300	RLog	LGPLv2.1orlater	221
942	rlpr	GPLv2orlater	221
941	rlwrap	GPLv2orlater	221
5323	rmiio	LGPLv2.1	221
940	roadmap	GPLv2	221
4269	RoadMap	GPLv2orlater	221
5397	roadsend	GPLv2orlater	221
5397	roadsend	LGPLv2.1orlater	221
4299	ROBODoc	GPLv2orlater	221
6140	roboptim	LGPLv3	221
4268	Rockbox	GPLv2	221
939	rocks	LGPL	221
4267	RocksnDiamonds	GPLv2	221
938	roll	GPLv2	221
6403	rook	LGPLv2.1	221
4266	Rookery	GPLv2orlater	221
936	root	GPLv2	221
937	root-tail	GPLv2orlater	221
4265	RootkitHunter	GPLv2	221
935	rootsh	GPLv2orlater	221
5687	rootz	GPLv2	221
934	rope	GPLv2orlater	221
4298	ROPE	SimplePermissiveNoNonWarranty	221
933	roseg	GPLv2orlater	221
932	rospell	GPLv2orlater	221
931	rotoscope	GPLv2orlater	221
930	rotter	GPLv2orlater	221
929	rottlog	GPLv3orlater	221
6007	roundcube	BSD_3Clause	221
6007	roundcube	BSD_4Clause	221
6007	roundcube	GPLv2	221
6007	roundcube	LGPLv2.1	221
4264	Roundup	X11	221
928	rox	GPLv2orlater	221
927	roxen	GPLv2	221
926	rp-pppoe	GPLv2orlater	221
6070	rpc4django	BSD_3Clause	221
5661	rpge	GFDL	221
5661	rpge	GPLv3orlater	221
5376	rpl2	CeCILLv2	221
925	rpm-get	GPLv2	221
924	rpmlint	GPLv2orlater	221
923	rpmrebuild	GPLv2orlater	221
922	rpmstatus	GPLv2	221
921	rpmwiz	GPLv2	221
920	rpncalc	GPLv2	221
919	rproxy	GPLv2orlater	221
918	rpsl	GPLv2orlater	221
6373	rpyc	Expat	221
4297	RRDPoller	GPLv2orlater	221
917	rrdtool	GPLv2	221
916	rrdutils	PublicDomain	221
915	rrgbis	GPLv2	221
914	rrs	X11	221
913	rsaver	GPLv2	221
4296	RSBAC	GPLv2orlater	221
6071	rsl	BSD_3Clause	221
912	rsnapshot	GPLv2	221
6424	rspec	Expat	221
911	rss2imap	GPLv2orlater	221
910	rss4admins	PublicDomain	221
909	rssh	BSD_2Clause	221
4295	RSSMixTape	GPLv2orlater	221
908	rssplanet	GPLv2orlater	221
907	rstunnel	X11	221
905	rsync	GPLv3orlater	221
906	rsync-incr	GPLv2	221
904	rsyncbackup	GPLv2orlater	221
903	rsyncrypto	GPLv2orlater with exception	221
902	rsyncvaultmanager	GPLv2orlater	221
901	rsyslogd	GPLv2orlater	221
900	rtf-converter	GPLv2	221
899	rtf2html	GPLv2orlater	221
4294	RTFX	BSD_3Clause	221
898	rtorrent	GPL	221
897	rtracker	GPLv2orlater	221
896	rubber	GPLv2	221
895	rubrica	GPLv3	221
892	ruby	GPLv2orlater	221
894	ruby-amazon	GPLv2orlater	221
4262	Ruby-DICT	GPLv2orlater	221
4261	Ruby-LDAP	BSD_3Clause	221
893	ruby-update	GPLv2orlater	221
6421	rubygems	GPLv2	221
4260	RubyGoogle	GPLv2orlater	221
5533	rubygsl	GPLv2	221
4259	RubyInline	X11	221
5747	rubylinkparser	BSD_3Clause	221
6432	rubyradius	Expat	221
4258	Rubyripper	GPLv3orlater	221
891	rubyrss	GPLv2	221
6061	rubysunlightapi	BSD_3Clause	221
5530	rubysync	GPLv2orlater	221
890	rubyzip	Ruby	221
889	ruli	GPLv2orlater	221
888	rumor	GPLv2	221
887	run	GPLv2	221
6185	runfunc	BSD_2Clause	221
886	runit	BSD_3Clause	221
4257	RunLaunch	GPLv2	221
885	runmaint	FreelyRedistributable	221
4256	RunQ	GPLv2orlater	221
884	runwig	GPLv2orlater	221
883	ruport	GPLv2orlater	221
5485	rush	GPLv3orlater	221
4263	RuStem	GPLv2orlater	221
6375	rusty	Expat	221
5536	rutaci	GPLv2	221
882	rvk_manager_script_for_blender	GPLv2orlater	221
4293	RVM	LGPLv2	221
4255	RwdScheduler	GPLv2orlater	221
4255	RwdScheduler	Ruby	221
881	rwdshell	GPLv2	221
880	rwdtinker	GPLv2	221
879	rwhois.py	BSD_3Clause	221
878	rws	LGPL	221
877	rx	GPLv2	221
875	rxvt	GPLv2	221
876	rxvt-unicode	GPLv2orlater	221
6186	rython	BSD_3Clause	221
874	saballistics	GPLv2orlater	221
6125	sabayon	GPLv2orlater	221
4207	SableCC	LGPLv2.1orlater	221
4206	SableVM	LGPLv2.1orlater	221
873	sadlittlewebjournal	GPLv2orlater	221
5560	saeal	BSD_4Clause	221
872	safecat	BSD_AdClause	221
4205	SafeHTML	BSD_3Clause	221
5512	saferm	GPLv3orlater	221
871	safetynet	GPLv2	221
870	sagasu	GPLv2	221
4254	SAGATOR	GPLv2orlater	221
869	sage	GPLv2	221
868	sahana	LGPLV2	221
867	sakura	GPLv2orlater	221
4204	SalStat	GPLv2orlater	221
866	sam2p	GPLv2	221
865	samba	GPLv3orlater	221
864	sambascan2	GPLv2orlater	221
863	samhain	GPLv2	221
862	sample_load	GPLv2orlater	221
4203	SandSurfer	GPLv2orlater	221
861	sane	GPLv2	221
860	sanity.pl	GPLv2	221
859	sapid	GPLv2	221
858	sarah	PublicDomain	221
5625	sarlib	GPLv2orlater	221
4201	Sashenka	GPLv2orlater	221
4202	SashXB	LGPL	221
5379	satchmo	BSD_3Clause	221
857	sather	GPLv3orlater	221
856	sauce	GPLv2orlater	221
4200	Savane	GPLv2orlater	221
855	savIRC	GPLv2	221
854	sawfish	GPLv2orlater	221
853	sbcd	GPLv2	221
852	sbcl	PublicDomain	221
851	sc	GPLv2orlater	221
4252	SCA	GPLv2orlater	221
4253	SCA-CMS	GPLv2	221
850	scale2x	GPLv2orlater	221
849	scanlogd	SimplePermissiveNoNonWarranty	221
848	scapy	GPLv2orlater	221
847	scdbackup	BSD_3Clause	221
4251	SCForm	GPLv2orlater	221
846	schedtool	GPLv2	221
845	schedutils	GPLv2	221
844	scheme48	BSD_3Clause	221
843	schism	GPLv2	221
842	schooltool	GPL	221
841	schrodinger	Expat	221
841	schrodinger	LGPLv2	221
840	scid	GPLv2	221
5527	scidavis	GPLv2orlater	221
839	scigraphica	GPLv2	221
6187	scimath	BSD_3Clause	221
6187	scimath	LGPLv3	221
4198	Scintilla	BSD_2Clause	221
4199	SciParam	GPLv2orlater	221
5862	scipy	Boost	221
5862	scipy	BSD_3Clause	221
5862	scipy	Expat	221
5862	scipy	PublicDomain	221
6332	scite	X11	221
5537	sciyag	GPLv2orlater	221
4250	SCM	GPLv2orlater	221
838	scmail	BSD_3Clause	221
4197	Scmbug	GPLv2orlater	221
4247	SCons	X11	221
837	scons_erlang	GPL	221
6376	scopeformatter	Expat	221
4196	ScoutPortalToolkit	GPLv2	221
836	scouttracker	GPLv2orlater	221
4249	SCPM	GPLv2orlater	221
835	scponly	GPLv2	221
4248	SCRAP	GPLv2orlater	221
6188	scrapy	BSD_3Clause	221
834	screem	GPLv2orlater	221
833	screen	GPL	221
6377	scribe	Expat	221
832	scribes	GPLv2orlater	221
831	scribus	GPLv2orlater	221
5658	scriptaculous	Expat	221
830	scriptorium	GPLv2	221
4195	ScriptsMill_Comments	GPLv2	221
6189	scrubber	BSD_3Clause	221
829	scsiadd	GPLv2orlater	221
4194	ScsiaddGui	GPLv2orlater	221
6195	sct	BSD_3Clause	221
6195	sct	X11	221
828	sctplib	GPLv2orlater	221
828	sctplib	LGPLv2.1orlater	221
827	sdcc	GPLv2	221
826	sdcdc	GPLv2	221
825	sdcv	GPLv2orlater	221
824	sdd	GPLv2orlater	221
823	sdfxcms	GPLv3	221
822	sdir	GPLv3	221
4246	SDL	LGPL	221
821	sdlhana	GPLv2	221
5722	sdlyuvaddon	GPLv2	221
4245	SDL_gfx	LGPLv2orlater	221
820	seahorse	GPLv2orlater	221
819	search4files	GPLv2	221
818	searchmonkey	LGPLv2	221
817	sebseti	GPLv2orlater	221
816	secpwgen	GPLv2orlater	221
5327	secretrabbitcode	GPLv2orlater	221
4193	SecretSanta	GPLv2	221
4192	SecureServ	GPLv2orlater	221
815	sed	GPLv3	221
814	sede	GPLv2	221
813	sedsed	GPLv2	221
812	seealso	GPLv2	221
4190	SeedSpambots	GPLv2orlater	221
4191	SeeR	BSD_3Clause	221
5318	segatex	GPLv2orlater	221
4189	SeismicToolkit	GPLv2orlater	221
4244	SEM	SimplePermissiveNoNonWarranty	221
811	sencap	GPLv2	221
810	send2kflickr	GPLv2orlater	221
808	senddfbymail	GPLv2	221
807	senddiff	GPLv3orlater	221
809	sendEmail	GPLv2orlater	221
4188	SendIP	GPLv2	221
806	sendmail	Sendmail	221
6021	sendmailadmin	BSD_2Clause	221
805	sendmailconf	GPLv2orlater	221
804	sendpage	GPLv2	221
6246	seotoaster	BSD_3Clause	221
6246	seotoaster	GPLv3orlater	221
6246	seotoaster	LGPLv2.1orlater	221
803	ser2net	GPLv2orlater	221
802	sercd	GPLv2orlater	221
801	serel	GPLv2	221
800	serlvers	GPLv2orlater	221
799	serveez	GPLv2orlater	221
798	set	GPLv2orlater	221
797	setapplet	GPLv2orlater	221
796	sfind	GPLv2orlater	221
795	sfm	PublicDomain	221
5884	sfront	BSD_3Clause	221
5884	sfront	GFDL	221
5885	sfrontlite	BSD_3Clause	221
5885	sfrontlite	GFDL	221
794	sft	GPL	221
4243	SGK	GPLv2	221
4187	Sglib	GPLv2	221
4242	SGP	SimplePermissive	221
4241	SGQI	GPLv2	221
793	sh-utils	GPLv2orlater	221
792	shake	GPLv2orlater	221
5389	shareaza	GPLv2orlater	221
791	shared-app-vnc	GPLv2orlater	221
790	sharesecret	GPLv2orlater	221
789	sharktorrent	GPLv2orlater	221
788	sharpconstruct	GPLv2orlater	221
787	sharutils	GPLv3orlater	221
786	shc	GPLv2	221
785	shed	GPLv2	221
784	shell-haskell	PublicDomain	221
6215	shellcalc	GPLv3orlater	221
783	sheltermanager	GPLv2orlater	221
782	sherlog	GPLv2	221
781	shiela	GPLv2orlater	221
5815	shipyard	GPLv2orlater	221
780	shirc	SimplePermissiveNoNonWarranty	221
779	shishi	GPLv3orlater	221
5470	shmm	GPLv3orlater	221
778	shn2make	GPLv2orlater	221
777	shntool	GPLv2orlater	221
776	shogiopening	GPL	221
775	shohei	GPLv2	221
774	shorewall	GPLv2	221
4186	Shoutstats	GPLv2orlater	221
6173	shove	BSD_3Clause	221
773	show	GPLv2orlater	221
4185	ShowImg	GPLv2orlater	221
772	shrinkingman	GPLv2orlater	221
6378	shrubbery	Expat	221
771	shtooka_explorer	GPLv2orlater	221
770	shtool	GPLv2orlater	221
769	shuffle	GPLv2orlater	221
768	shuriken	X11	221
767	shush	BSD_AdClause	221
6437	shutter	GPLv3orlater	221
6437	shutter	PublicDomain	221
766	siag	GPLv2orlater	221
5700	sic	Expat	221
765	sidebar	Perl	221
764	siege	GPLv2	221
763	sig	GPLv2orlater	221
762	sigel	GPLv2	221
761	siggen	GPLv2	221
4240	SIGI	BSD_3Clause	221
6138	sigil	BSD_3Clause	221
6138	sigil	GPLv2	221
6138	sigil	GPLv3	221
6138	sigil	Zlib	221
760	sigmapi	GPLv2orlater	221
759	sign	BSD_3Clause	221
5320	sigscheme	GPLv2orlater	221
4239	SILC	GPLv2orlater	221
4238	SILCtoolkit	GPLv2orlater	221
5419	silktree	GPLv3	221
758	silky	GPLv2orlater	221
5630	silly	GPLv2	221
5630	silly	X11	221
757	silverstripe	BSD_3Clause	221
4237	SIM	GPLv2	221
756	simbitlbee	Expat	221
755	simdock	GPLv2	221
4233	SImg	GPLv2	221
754	simkinforcpp	LGPL	221
753	simplebackup	GPLv2	221
6308	simpleccsm	GPLv2orlater	221
4183	SimpleForm	GPLv2	221
752	simplegroupware	GPLv2orlater	221
751	simpleinvoices	GPLv2orlater	221
5714	simplejson	Expat	221
5507	simplemulti	GPLv2	221
750	simplespreadsheet	GPL	221
5559	simpleworld	GPLv3	221
6191	simplui	BSD_3Clause	221
4184	SimPy	GPLv2	221
749	sims	GPLv2orlater	221
748	simsynch	GPLv2orlater	221
6310	sinatra	Expat	221
747	singapore	GPLv2orlater	221
746	singit	GPLv2orlater	221
4236	SINS	GPLv2	221
745	sipcalc	BSD_3Clause	221
4235	SIPExpressRouter	GPLv2orlater	221
744	sipsak	GPLv2	221
5907	sipwitch	GPLv3orlater	221
5863	sirikata	BSD_3Clause	221
5863	sirikata	BSD_4Clause	221
5863	sirikata	LGPLv2.1	221
743	sirobot	GPLv2orlater	221
4234	SISC	GPLv2	221
4234	SISC	MPL	221
5586	sispread	GPLv2	221
5688	siteatschool	GPLv2orlater	221
742	sitebar	GPLv2orlater	221
741	sitecopy	GPLv2orlater	221
740	sitr	GPLv2	221
739	sjeng	GPL	221
738	skdetect	GPLv2	221
737	skencil	LGPL	221
736	sketch_library	LGPLv2orlater	221
735	skim	GPLv2orlater	221
4182	SkipDB	BSD_3Clause	221
734	skipper	GPLv2	221
733	skipstone	GPLv2	221
732	skoosh	GPLv2orlater	221
4181	Skribe	GPLv2orlater	221
731	sl	GPLv2	221
730	slang	GPLv2orlater	221
729	slapt-get	GPLv2orlater	221
728	slash	GPLv2orlater	221
727	slcreator	GPLv2	221
726	slib	SimplePermissiveNonWarranty	221
725	slide2handout	GPLv2	221
4180	SlideProjector	GPLv2orlater	221
724	slides.sh	GPLv2orlater	221
723	slim	GPLv2orlater	221
4179	SlimServer	GPLv2	221
4232	SLIRP	BSD_3Clause	221
5742	slitechat	BSD_3Clause	221
5742	slitechat	GPLv2	221
5742	slitechat	GPLv3	221
5742	slitechat	other	221
722	slln	LGPLv2orlater	221
722	slln	PublicDomain	221
721	sloccount	GPLv2	221
5701	slock	Expat	221
720	sloth	GPLv2orlater	221
719	slrn	GPLv2orlater	221
718	smail	GPLv2	221
717	smake	GPLv2orlater	221
716	smalltalk	GPLv2orlater	221
4178	SmartCache	GPLv2	221
714	smarteiffel	GPLv2	221
4177	SmartList	Perl	221
713	smarttagfix	GPLv2orlater	221
712	smarttcl	SimplePermissiveNoNonWarranty	221
5809	smartypants	BSD_3Clause	221
715	smart_pointers	GPL	221
711	smb4k	GPL	221
710	smbc	GPLv2	221
709	smbnetfs	GPLv2orlater	221
5407	smc	GPLv3orlater	221
5407	smc	LGPLv2.1	221
4231	SMC	MPL1.1	221
708	smf-zombie	GPLv2orlater	221
4230	SMILCut	GPLv2	221
707	smilutils	GPLv2	221
4176	SmokePing	GPLv2	221
706	smokeping	GPLv2orlater	221
5579	smser	GPLv2	221
4175	SmsSend	GPLv2orlater	221
705	smtm	GPLv2orlater	221
704	smtpblock	BSD_3Clause	221
703	smw	GPLv2orlater	221
702	snacc	GPLv2	221
701	snack	GPLv2orlater	221
4174	SnackAmp	GPLv2orlater	221
700	snackware	GPLv2	221
4173	SnakeMe	GPLv2orlater	221
6379	snakesteak	PublicDomain	221
699	snaplogic	GPLv2	221
698	snapmatcher	GPLv2orlater	221
697	snapshot	GPLv2orlater	221
696	snatcher	GPLv2	221
695	snd	SimplePermissive	221
4172	SndBite	GPLv3	221
694	snescom	GPLv2orlater	221
693	snif	GPLv2orlater	221
692	snippets	Perl	221
4229	SNMP-Info	BSD_3Clause	221
4228	SNMPTT	GPLv2orlater	221
4227	SNORT	GPLv2	221
691	snort-rep	GPLv2orlater	221
690	snort2pf	BSD_3Clause	221
689	snortalog	GPLv2	221
6192	snow	BSD_3Clause	221
4171	Snowbox	GPLv2	221
688	snowlog	GPLv2	221
4170	Snownews	GPLv2	221
687	snowpath	GPLv2orlater	221
685	sobf	GPLv2orlater	221
684	socat	GPLv2orlater	221
4169	Socketpipe	X11	221
683	socklog	BSD_3Clause	221
6193	socksipy	BSD_3Clause	221
682	socnetv	GPLv2orlater	221
4226	SODE	GPLv2orlater	221
681	sodipodi	GPLv2	221
680	sofa	GPLv2orlater	221
679	sofia-sip	GPLv2orlater	221
678	softflowd	BSD_2Clause	221
677	solfege	GPLv3orlater	221
6384	solu	Expat	221
6384	solu	OpenSSL License	221
4168	Soma	GPLv2orlater	221
676	sonance	GPLv2orlater	221
675	songanizer	GPLv2orlater	221
674	sonik	GPL	221
673	soothsayer	GPLv2orlater	221
6194	sorlthumbnail	BSD_3Clause	221
672	sos	GPLv2orlater	221
671	soundconverter	GPLv2	221
670	soundmonitor	GPLv2	221
5506	soundmural	GPLv2	221
4167	Source-Navigator	GPLv2orlater	221
669	source2html	SimplePermissiveNoNonWarranty	221
5610	sourcehighlight	GPLv3orlater	221
668	sourceinstall	GPLv3orlater	221
4166	SourceWell	GPLv2orlater	221
5303	sovix	AGPLv3 or later	221
5303	sovix	GFDL	221
5303	sovix	GPLv3orlater	221
667	sox	GPLv2	221
666	soya	GPL	221
4225	SPA	GPLv2	221
664	spacechart	GPLv2orlater	221
665	space_maze	GPLv2orlater	221
4165	Spam-X	GPLv2orlater	221
4164	SpamAssassin	Perl	221
663	spamcup	GPLv2orlater	221
4163	SpamFilters	SimplePermissive	221
662	spaminator	GPLv2	221
661	spammergrok	GPLv2orlater	221
4162	SpamProbe	QPL	221
660	spamresponder	BSD_2Clause	221
659	spamtrainer	GPLv2	221
4161	SpamViz	X11	221
4160	SpamX	GPL	221
658	sparklet	GPLv2orlater	221
6385	sparta	Expat	221
657	spastic	GPLv2	221
656	spat	GPL	221
4159	SpeakFreely	PublicDomain	221
4158	SpecTcl	GPLv2	221
655	speechd-el	GPLv2orlater	221
654	speedcrunch	GPLv2orlater	221
653	speedupd	GPLv2orlater	221
652	speedx	GPLv2orlater	221
651	speedy_make	GPLv2orlater	221
650	speex	Xiph	221
649	spell	GPLv2orlater	221
5787	spgal	GPLv3orlater	221
4224	SPGM	GPLv2orlater	221
6374	sphinx	BSD	221
6374	sphinx	BSD_2Clause	221
6374	sphinx	BSD_3Clause	221
6374	sphinx	Expat	221
6374	sphinx	Python	221
5670	sphinx2	BSD_2Clause	221
5670	sphinx2	X11	221
5671	sphinx3	BSD_2Clause	221
5671	sphinx3	X11	221
5669	sphinxbase	BSD_2Clause	221
5669	sphinxbase	ISC	221
5672	sphinxtrain	BSD_2Clause	221
4223	SPINdex	GPLv2orlater	221
5412	spindown	GPLv3orlater	221
646	spinner	GPLv2	221
648	spin_auth	GPLv2orlater with exception	221
647	spin_feedback	GPLv2orlater with exception	221
4222	SPIP	GPLv2orlater	221
6300	spipat	GPLv2	221
645	splice	GPLv2orlater	221
644	spline	GPLv2orlater	221
4157	Split-Dist	GPLv2	221
5696	splitpath	GPLv3	221
4156	SplitVT	GPLv2	221
643	splonk	GPLv2	221
4220	SPlotter3D	GPLv2	221
4221	SPOPS	Perl	221
642	sportstracker	GPLv2	221
641	spotter	Perl	221
6386	sprained	Expat	221
6387	sprinkles	Expat	221
640	spruce	GPLv2orlater	221
5500	sps	GPLv2	221
639	sptrace	GPLv2orlater	221
638	spyce	Apache	221
6256	spyder	Expat	221
4219	SQL-LedgerAccounting	GPLv2	221
637	sql2class	GPLv2orlater	221
636	sql2tinydns	GPLv2orlater	221
5713	sqlalchemy	BSD_2Clause	221
5713	sqlalchemy	Expat	221
4218	SQLDiff	GPLv2	221
4216	SQLgrey	GPLv2orlater	221
4214	SQLite	PublicDomain	221
4215	SQLite-Ruby	BSD_3Clause	221
4213	SQLiteManager	GPLv2	221
4217	SQLLoadBalancer	GPL	221
6198	sqlparse	BSD_3Clause	221
4212	SQLshout	GPLv2orlater	221
635	sqlupdate	GPLv2	221
634	squeakgtk	GPLv2orlater	221
632	squid	GPLv2orlater	221
633	squid-graph	GPLv2orlater	221
631	squidrunner	GPLv2	221
5522	squirrelcfg	GPLv2orlater	221
5522	squirrelcfg	LGPLv2.1orlater	221
629	squirrelfax	GPLv2orlater	221
628	squirrelmail	GPLv2	221
630	squirrel_shell	GPLv2	221
627	src-highlite	GPLv2orlater	221
626	srcpd	GPLv2orlater	221
625	sredird	GPLv2orlater	221
624	srm	X11	221
5704	sselp	Expat	221
623	ssh-installkeys	GPLv2	221
622	sshdfilter	SimplePermissiveNoNonWarranty	221
5797	sshman	GPLv3orlater	221
621	sshmenu	BSD_AdClause	221
620	sshpass	GPLv2orlater	221
619	ssync	GPLv2orlater	221
618	stalonetray	GPLv2	221
617	standardizeipa	GPLv2orlater	221
4155	Star	GPLv2orlater	221
4154	StarDict	GPLv2orlater	221
616	stardict-ed	GPLv2orlater	221
615	stat	GPLv2	221
6199	statepy	BSD_3Clause	221
614	stateye	GPLv2	221
613	statfink	GPLv2orlater	221
612	statist	GPLv2orlater	221
611	statistX	GPLv2orlater	221
6388	statlib	Expat	221
6388	statlib	PublicDomain	221
610	statsdawg	GPLv2orlater	221
609	stax	GPLv2orlater	221
608	staypuft	LGPLv2	221
4153	SteelBlue	Artistic	221
4152	Stellarium	GPLv2orlater	221
607	stenciltools	GPLv2orlater	221
5473	stepintoC	GPLv2	221
4151	StepTalk	LGPLv2orlater	221
606	stereograph	GPLv2	221
5632	stftp	GPLv2	221
5392	stick2	GPLv3orlater	221
605	stickwiki	GPLv2orlater	221
4150	StickyNotes	GPLv2	221
604	stickystatus	GPLv2orlater	221
603	stitch	GPLv2	221
4210	STklos	GPLv2orlater	221
602	stl2pov	GPLv2orlater	221
4211	STLport	BSD_2Clause	221
6204	stockpyle	BSD_3Clause	221
601	stoned	PublicDomain	221
4149	Stopmotion	GPLv2orlater	221
6111	stoq	GPLv2orlater	221
600	storebackup	GPLv3	221
590	stormbaancoureur	GPLv2orlater	221
4148	StormSiren	GPLv2orlater	221
599	stow	GPLv2orlater	221
5504	stphp	GPLv2orlater	221
598	strace	BSD_3Clause	221
4147	Stratagus	GPLv2orlater	221
597	straw	GPLv2orlater	221
6389	stream	Expat	221
596	streamtuner	BSD_3Clause	221
595	strec	GPLv2	221
594	stress	GPLv2	221
6236	strigi	BSD_4Clause	221
6236	strigi	LGPLv2orlater	221
6200	stringtemplate3	BSD_3Clause	221
593	stripmgr	GPLv2	221
5860	stroke	GPLv3orlater	221
592	strongswan	GPLv2orlater	221
591	stunnel	GPLv2 with exception	221
589	stvremote	GPLv2orlater	221
588	styx	GPLv2orlater	221
587	subedit_palyer	GPLv2orlater	221
586	submount	GPLv2orlater	221
585	subnetmaskcalc	GPLv2orlater	221
584	subterfugue	GPLv2	221
583	subversion	Apache	221
582	sudo	SimplePermissive	221
